SrNo,TrackID,TrackName,AlbumName,Artist,ReleaseDate,Popularity,Length,Genre
7143,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,Bruno Mars,12-01-2015,85,269666,pop
7144,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,21-06-2014,85,281560,pop
7145,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,21-06-2014,85,281560,singer-songwriter pop
7146,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,21-06-2014,85,281560,uk pop
7147,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,hip hop
7148,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,pittsburgh rap
7149,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,pop rap
7150,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,rap
7151,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,southern hip hop
7152,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,85,229525,trap
7153,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Charlie Puth,2015,85,229525,pop
7154,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Charlie Puth,2015,85,229525,viral pop
7155,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),Justin Bieber,13-11-2015,82,205680,canadian pop
7156,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),Justin Bieber,13-11-2015,82,205680,pop
7157,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,dance pop
7158,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,edm
7159,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,electro house
7160,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,moombahton
7161,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,pop
7162,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,Major Lazer,01-06-2015,70,176561,pop dance
7163,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,DJ Snake,01-06-2015,70,176561,dance pop
7164,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,DJ Snake,01-06-2015,70,176561,edm
7165,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,DJ Snake,01-06-2015,70,176561,electronic trap
7166,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,DJ Snake,01-06-2015,70,176561,pop
7167,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,DJ Snake,01-06-2015,70,176561,pop dance
7168,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,MØ,01-06-2015,70,176561,dance pop
7169,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,MØ,01-06-2015,70,176561,danish pop
7170,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,MØ,01-06-2015,70,176561,electropop
7171,01aTsQoKoeXofSTvKuunzv,Lean On,Peace Is The Mission,MØ,01-06-2015,70,176561,pop dance
7172,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",The Weeknd,23-12-2014,77,252226,canadian contemporary r&b
7173,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",The Weeknd,23-12-2014,77,252226,canadian pop
7174,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",The Weeknd,23-12-2014,77,252226,pop
7175,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,06-11-2015,80,252534,indietronica
7176,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,06-11-2015,80,252534,metropopolis
7177,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,06-11-2015,80,252534,pop
7178,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,06-11-2015,80,252534,uk pop
7179,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,15-05-2015,89,202333,modern rock
7180,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,15-05-2015,89,202333,pop
7181,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,15-05-2015,89,202333,pov: indie
7182,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,15-05-2015,89,202333,rock
7183,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,01-01-2014,87,176658,dance pop
7184,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,01-01-2014,87,176658,edm
7185,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,01-01-2014,87,176658,pop
7186,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,01-01-2014,87,176658,pop dance
7187,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,The Neighbourhood,30-10-2015,87,260173,modern alternative rock
7188,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,The Neighbourhood,30-10-2015,87,260173,modern rock
7189,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,The Neighbourhood,30-10-2015,87,260173,pop
7190,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,The Neighbourhood,30-10-2015,87,260173,pov: indie
7191,1p80LdxRV74UKvL8gnD7ky,Blank Space,1989,Taylor Swift,27-10-2014,80,231826,pop
7192,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,17-07-2015,86,216320,australian psych
7193,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,17-07-2015,86,216320,modern rock
7194,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,17-07-2015,86,216320,neo-psychedelic
7195,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,17-07-2015,86,216320,rock
7196,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),Justin Bieber,13-11-2015,86,233720,canadian pop
7197,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),Justin Bieber,13-11-2015,86,233720,pop
7198,7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,28-08-2015,88,242253,canadian contemporary r&b
7199,7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,28-08-2015,88,242253,canadian pop
7200,7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,28-08-2015,88,242253,pop
7201,3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,Bryson Tiller,02-10-2015,85,198293,kentucky hip hop
7202,3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,Bryson Tiller,02-10-2015,85,198293,r&b
7203,3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,Bryson Tiller,02-10-2015,85,198293,rap
7204,0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,A/B,KALEO,10-06-2016,85,213706,icelandic indie
7205,0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,A/B,KALEO,10-06-2016,85,213706,icelandic rock
7206,0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,A/B,KALEO,10-06-2016,85,213706,modern alternative rock
7207,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,02-12-2014,85,199080,dance rock
7208,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,02-12-2014,85,199080,modern alternative rock
7209,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,02-12-2014,85,199080,modern rock
7210,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,02-12-2014,85,199080,neo mellow
7211,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,02-12-2014,85,199080,pop rock
7212,7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),Ariana Grande,25-08-2014,85,197266,pop
7213,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,dance pop
7214,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,edm
7215,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,electro house
7216,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,house
7217,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,pop
7218,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,pop dance
7219,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,progressive house
7220,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Calvin Harris,31-10-2014,84,227266,uk dance
7221,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Ellie Goulding,31-10-2014,84,227266,indietronica
7222,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Ellie Goulding,31-10-2014,84,227266,metropopolis
7223,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Ellie Goulding,31-10-2014,84,227266,pop
7224,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,Ellie Goulding,31-10-2014,84,227266,uk pop
7225,09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),Justin Bieber,13-11-2015,84,200786,canadian pop
7226,09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),Justin Bieber,13-11-2015,84,200786,pop
7227,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,Avicii,02-10-2015,83,230613,dance pop
7228,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,Avicii,02-10-2015,83,230613,edm
7229,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,Avicii,02-10-2015,83,230613,pop
7230,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,Avicii,02-10-2015,83,230613,pop dance
7231,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Pitbull,21-11-2014,83,229360,dance pop
7232,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Pitbull,21-11-2014,83,229360,miami hip hop
7233,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Pitbull,21-11-2014,83,229360,pop
7234,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Ne-Yo,21-11-2014,83,229360,dance pop
7235,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Ne-Yo,21-11-2014,83,229360,pop
7236,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Ne-Yo,21-11-2014,83,229360,r&b
7237,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Ne-Yo,21-11-2014,83,229360,urban contemporary
7238,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,BØRNS,16-10-2015,82,218106,indie poptimism
7239,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,BØRNS,16-10-2015,82,218106,modern alternative rock
7240,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,BØRNS,16-10-2015,82,218106,modern rock
7241,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,BØRNS,16-10-2015,82,218106,pov: indie
7242,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,28-08-2015,85,213520,canadian contemporary r&b
7243,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,28-08-2015,85,213520,canadian pop
7244,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,28-08-2015,85,213520,pop
7245,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,20-01-2015,82,228360,emo
7246,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,20-01-2015,82,228360,modern rock
7247,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,20-01-2015,82,228360,pop
7248,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,20-01-2015,82,228360,rock
7249,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),Ariana Grande,25-08-2014,81,236133,pop
7250,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),The Weeknd,25-08-2014,81,236133,canadian contemporary r&b
7251,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),The Weeknd,25-08-2014,81,236133,canadian pop
7252,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),The Weeknd,25-08-2014,81,236133,pop
7253,3NLnwwAQbbFKcEcV8hDItk,Perfect,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,230333,boy band
7254,3NLnwwAQbbFKcEcV8hDItk,Perfect,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,230333,pop
7255,3NLnwwAQbbFKcEcV8hDItk,Perfect,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,230333,post-teen pop
7256,3NLnwwAQbbFKcEcV8hDItk,Perfect,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,230333,talent show
7257,1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,17-03-2017,81,201122,pop
7258,1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,17-03-2017,81,201122,scandipop
7259,1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,17-03-2017,81,201122,swedish electropop
7260,1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,17-03-2017,81,201122,swedish pop
7261,2TeLIzFBe3hxkPR5FIQZut,Like I Can,In The Lonely Hour,Sam Smith,26-05-2014,81,167065,pop
7262,2TeLIzFBe3hxkPR5FIQZut,Like I Can,In The Lonely Hour,Sam Smith,26-05-2014,81,167065,uk pop
7263,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Rihanna,24-01-2015,81,188238,barbadian pop
7264,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Rihanna,24-01-2015,81,188238,pop
7265,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Rihanna,24-01-2015,81,188238,urban contemporary
7266,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Kanye West,24-01-2015,81,188238,chicago rap
7267,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Kanye West,24-01-2015,81,188238,hip hop
7268,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Kanye West,24-01-2015,81,188238,rap
7269,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Paul McCartney,24-01-2015,81,188238,classic rock
7270,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Paul McCartney,24-01-2015,81,188238,mellow gold
7271,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Paul McCartney,24-01-2015,81,188238,rock
7272,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Confident,Demi Lovato,01-01-2015,81,214739,pop
7273,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Confident,Demi Lovato,01-01-2015,81,214739,post-teen pop
7274,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,06-05-2016,80,267066,canadian hip hop
7275,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,06-05-2016,80,267066,canadian pop
7276,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,06-05-2016,80,267066,hip hop
7277,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,06-05-2016,80,267066,pop rap
7278,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,06-05-2016,80,267066,rap
7279,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,192120,boy band
7280,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,192120,pop
7281,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,192120,post-teen pop
7282,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,13-11-2015,81,192120,talent show
7283,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,deep euro house
7284,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,deep house
7285,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,edm
7286,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,german dance
7287,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,pop dance
7288,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Robin Schulz,25-09-2015,80,219043,tropical house
7289,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,Francesco Yates,25-09-2015,80,219043,canadian pop
7290,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),What Dreams Are Made Of,R. City,09-10-2015,80,227480,reggae fusion
7291,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),What Dreams Are Made Of,R. City,09-10-2015,80,227480,virgin islands reggae
7292,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),What Dreams Are Made Of,Adam Levine,09-10-2015,80,227480,deep talent show
7293,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,dance pop
7294,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,edm
7295,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,electro house
7296,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,house
7297,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,pop
7298,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,pop dance
7299,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,progressive house
7300,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,17-07-2015,80,212640,uk dance
7301,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Disciples,17-07-2015,80,212640,house
7302,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Disciples,17-07-2015,80,212640,pop dance
7303,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Disciples,17-07-2015,80,212640,uk dance
7304,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier (Expanded Edition),Hozier,19-09-2014,80,241693,irish singer-songwriter
7305,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier (Expanded Edition),Hozier,19-09-2014,80,241693,modern rock
7306,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier (Expanded Edition),Hozier,19-09-2014,80,241693,pov: indie
7307,7oGZAicScQt96OAW4AruYy,Want to Want Me,Everything Is 4,Jason Derulo,29-05-2015,80,207719,dance pop
7308,7oGZAicScQt96OAW4AruYy,Want to Want Me,Everything Is 4,Jason Derulo,29-05-2015,80,207719,pop
7309,4lIxdJw6W3Fg4vUIYCB0S5,Style,1989,Taylor Swift,27-10-2014,80,231000,pop
7310,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,09-01-2015,79,225053,hip pop
7311,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,09-01-2015,79,225053,pop
7312,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),John Legend,09-01-2015,79,225053,neo soul
7313,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),John Legend,09-01-2015,79,225053,pop
7314,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),John Legend,09-01-2015,79,225053,pop soul
7315,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),John Legend,09-01-2015,79,225053,urban contemporary
7316,0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,30-06-2015,79,195200,modern alternative rock
7317,0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,30-06-2015,79,195200,modern rock
7318,0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,30-06-2015,79,195200,stomp pop
7319,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,29-06-2015,78,196693,new jersey rap
7320,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,29-06-2015,78,196693,pop rap
7321,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,29-06-2015,78,196693,rap
7322,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,29-06-2015,78,196693,southern hip hop
7323,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,29-06-2015,78,196693,trap
7324,1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,Kygo,13-05-2016,78,271640,edm
7325,1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,Kygo,13-05-2016,78,271640,pop
7326,1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,Kygo,13-05-2016,78,271640,pop dance
7327,1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,Kygo,13-05-2016,78,271640,tropical house
7328,1I8tHoNBFTuoJAlh4hfVVE,Firestone,Cloud Nine,Conrad Sewell,13-05-2016,78,271640,australian pop
7329,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,26-03-2015,78,219305,barbadian pop
7330,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,26-03-2015,78,219305,pop
7331,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,26-03-2015,78,219305,urban contemporary
7332,0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,04-12-2015,78,238320,chicago rap
7333,0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,04-12-2015,78,238320,pop rap
7334,0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,04-12-2015,78,238320,r&b
7335,0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,04-12-2015,78,238320,trap
7336,0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,04-12-2015,78,238320,urban contemporary
7337,37f4ITSlgPX81ad2EvmVQr,Fight Song,Wildfire,Rachel Platten,01-01-2016,78,204013,post-teen pop
7338,37f4ITSlgPX81ad2EvmVQr,Fight Song,Wildfire,Rachel Platten,01-01-2016,78,204013,viral pop
7339,6Knv6wdA0luoMUuuoYi2i1,My House,My House,Flo Rida,07-04-2015,78,192190,dance pop
7340,6Knv6wdA0luoMUuuoYi2i1,My House,My House,Flo Rida,07-04-2015,78,192190,miami hip hop
7341,6Knv6wdA0luoMUuuoYi2i1,My House,My House,Flo Rida,07-04-2015,78,192190,pop
7342,6Knv6wdA0luoMUuuoYi2i1,My House,My House,Flo Rida,07-04-2015,78,192190,pop rap
7343,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Handwritten,Shawn Mendes,14-04-2015,78,206880,canadian pop
7344,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Handwritten,Shawn Mendes,14-04-2015,78,206880,pop
7345,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Handwritten,Shawn Mendes,14-04-2015,78,206880,viral pop
7346,25KybV9BOUlvcnv7nN3Pyo,In The Night,Beauty Behind The Madness,The Weeknd,28-08-2015,77,235653,canadian contemporary r&b
